FID,SpawnID,SURV_TYP,SURV_ID,YEAR,DATE,TIME,DATETIME,SPAWN_ID,EST_MILES,MEAS_MILES,ASSOC_SCHL,TIDE_HT,TIDE_CMT,EST_BIOMS,DEP_RANGE,LOC_DESC,LOC_ACCUR,LOC_AC_DES,DISTRICT,SUBDIST,STAT_AR,STAT_AR_DE,H_MGT_AR,INDEX_AR,AIRCRAFT,ALTITUDE,SURVEYOR,SURV_HRS,WEATHER,COMMENTS,DEP_CAT,DEP_CAT_DE,SURV_CON,SURV_CON_D,AR_CON,AR_CON_DES,version,geometry
RN_KameshakSpawn.215,122,Aerial,1987.07,1987,1987-04-27T00:00:00,1635,1.98704E+11,1987.005,0,0.928,,14.5,,0,,Entance to Bruin Bay,G,Generalized,Kamishak,Bruin Bay Subdistrict,24970,Bruin Bay,Area 6,7; Bruin/Amakdedori,,NA,Schroeder,2.17,Clear and calm,Heavy spawn,0,,0,,0,,0,"LINESTRING (-153.98194925988648 59.36890578660784, -153.98093273585067 59.36720774261333, -153.97982380053884 59.36593415365039, -153.97834522012306 59.36381139877138, -153.97769834119117 59.36267920834605, -153.9754804705676 59.36173568736819, -153.97187643080417 59.36135827160611, -153.9663317542451 59.36206592270486, -153.96531523020928 59.36220745114769)"
RN_KameshakSpawn.216,123,Aerial,1987.07,1987,1987-04-27T00:00:00,1635,1.98704E+11,1987.006,0,1.127,,14.5,,0,,Btw Amakdedori and Contact Pt,G,Generalized,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 6,7; Bruin/Amakdedori,,NA,Schroeder,2.17,Clear and calm,Light spawn,0,,0,,0,,0,"LINESTRING (-154.044604105004 59.322329044146, -154.03796204454264 59.32395259385218, -154.03420783645572 59.32476433952125, -154.03160876931867 59.32528089481724, -154.02929848741906 59.326240190893074, -154.02698820551944 59.32749461399202, -154.02366717528878 59.3288227760389, -154.01904661148953 59.33007710347412, -154.01760268530228 59.33066735913092)"
RN_KameshakSpawn.217,124,Aerial,1987.07,1987,1987-04-27T00:00:00,1635,1.98704E+11,1987.007,0,1.821,,14.5,,0,,S Chenik Hd & Amakdedulia Cv,G,Generalized,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,,NA,Schroeder,2.17,Clear and calm,Heavy spawn,0,,0,,0,,0,"LINESTRING (-154.16098455569698 59.19330392595079, -154.15564202880412 59.1952299625423, -154.15116585762362 59.19634108793147, -154.14726725691804 59.19656330865713, -154.14134715955026 59.19574849223731, -154.13788173670088 59.19478550223143, -154.13326117290163 59.19389656420056, -154.13008453528965 59.19382248498352, -154.12719668291516 59.194859579352915, -154.12560836410918 59.196489235243114, -154.1245976157781 59.198785436125696, -154.1234424748283 59.20182210906521)"
RN_KameshakSpawn.220,127,Aerial,1987.09,1987,1987-05-01T00:00:00,1210,1.98705E+11,1987.01,0,0.824,,-0.7,,0,,Mid Iniskin Bay,G,Generalized,Kamishak,Iniskin Bay Subdistrict,24985,Iniskin Bay,Area 9,3; Iniskin Bay,,900,Schroeder,2.3,"Overcast, calm, rain","Light spawn, 800-1000 ft altitude",0,,0,,0,,0,"LINESTRING (-153.39194227974218 59.6840045096523, -153.39103755451998 59.682326146984394, -153.39061598431124 59.6798212874177, -153.39124833962438 59.67806244394975, -153.39156451728095 59.674811004561256, -153.39124833962438 59.67219896332614)"
RN_KameshakSpawn.221,128,Aerial,1987.1,1987,1987-05-03T00:00:00,1220,1.98705E+11,1987.011,0,1.886,,1.4,,0,,North Head to Black Reef,G,Generalized,Kamishak,Iniskin Bay Subdistrict,24985,Iniskin Bay,Area 9,3; Iniskin Bay,Cessna 185,NA,Schroeder,1.9,Clear,Very heavy spawn,0,,0,,0,,0,"LINESTRING (-153.55051790326678 59.62379940490182, -153.54969457334101 59.62475861817038, -153.54845957845237 59.625592694317916, -153.5471422505711 59.625759507052926, -153.545413257727 59.625550991004246, -153.54351959889766 59.6251756588426, -153.54121427510552 59.625008843197335, -153.53890895131326 59.62521736262399, -153.5353686326324 59.62617653525263, -153.53396897175864 59.62680206780826, -153.53273397686996 59.62763609302724, -153.53174598095902 59.62863689585174, -153.5306756520555 59.629762763251186, -153.5291113251965 59.63076350247077, -153.52713533337462 59.63159742895662, -153.52458301060472 59.632347945022744, -153.5219483548422 59.63272319674246, -153.51947836506488 59.63259811330354, -153.51725537426526 59.63222286018085, -153.51412672054727 59.6320560796642, -153.5115743977774 59.63255641871997, -153.50935140697774 59.633056750293285, -153.506963750193 59.634224161533105)"
RN_KameshakSpawn.222,129,Aerial,1987.1,1987,1987-05-03T00:00:00,1220,1.98705E+11,1987.012,0,3.383,,1.4,,0,,All of Fortification Bluff,G,Generalized,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 7,6; Fortification Bluff,Cessna 185,NA,Schroeder,1.9,Clear,3/4 heavy spawn,0,,0,,0,,0,"LINESTRING (-153.8550935349159 59.421307900864505, -153.84990223955637 59.41937451301161, -153.8468873311806 59.418452593702696, -153.84377192585893 59.417991624602124, -153.83784260605324 59.41763308872563, -153.83050632900554 59.417530649204046, -153.82266756722848 59.4176843083698, -153.81322085431773 59.41850381210293, -153.80387463835282 59.419681813850275, -153.79543289490064 59.42162798750154, -153.7875721494167 59.42354844355211, -153.77935338356315 59.42567362081558, -153.77292157902815 59.428029082545294, -153.76935707797975 59.42882913402417, -153.7660595219437 59.42914914930211)"
RN_KameshakSpawn.223,130,Aerial,1987.1,1987,1987-05-03T00:00:00,1220,1.98705E+11,1987.013,0,2.146,,1.6,,0,,Wraps around Contact Point,G,Generalized,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 6,7; Bruin/Amakdedori,Cessna 185,NA,Schroeder,1.9,Clear,Heavy spawn,0,,0,,0,,0,"LINESTRING (-153.96205683113536 59.36232177597831, -153.95974540138062 59.36191134454353, -153.95683098995065 59.36114177217724, -153.95381608157487 59.36083393832723, -153.95120316098257 59.36129568805148, -153.94848974344436 59.36196264874528, -153.9456758289603 59.36257829309549, -153.94366589004312 59.36288611106769, -153.94225893280108 59.36288611106769, -153.9414549572342 59.36227047232135, -153.9412539633425 59.36150090812749, -153.9431634053138 59.359807805256935, -153.94517334423102 59.358627713736375, -153.94627881063548 59.35801199746683, -153.94778626482332 59.35698577877594, -153.95039918541568 59.35575427524737, -153.9525096212787 59.354984562773396, -153.95512254187105 59.35462535762499, -153.95723297773412 59.35442009582764, -153.9595444074889 59.353547719293694, -153.96336329143153 59.35236740935075, -153.96698118148245 59.35252136515696, -153.9696945990207 59.35329113367873, -153.9700965868041 59.353445085281244)"
RN_KameshakSpawn.224,131,Aerial,1987.1,1987,1987-05-03T00:00:00,1220,1.98705E+11,1987.014,0,3.866,,1.6,,0,,Wraps around Chenik Head,G,Generalized,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,Cessna 185,NA,Schroeder,1.9,Clear,Very heavy spawn,0,,0,,0,,0,"LINESTRING (-154.1381974617759 59.233845483974456, -154.13870744600743 59.23036083827412, -154.138027467032 59.228531256276746, -154.13615752484955 59.225743132461375, -154.13394759317933 59.22286764029517, -154.1310576825337 59.22060192973835, -154.1278277824004 59.21851037062017, -154.12493787175475 59.217115926411395, -154.1208579979021 59.21502415289935, -154.11796808725646 59.212845085362446, -154.11677812404946 59.2097069828713, -154.11728810828103 59.205260842142984, -154.11847807148808 59.20377866612176, -154.12051800841434 59.20116290388909, -154.12289793482842 59.19863414261337, -154.12714780342495 59.19566914874186, -154.13071769304602 59.19462261865281, -154.1351375563864 59.19409934154327, -154.1427873198601 59.19497146559061, -154.14686719371275 59.19532030895365, -154.1509470675654 59.19636681759406)"
RN_KameshakSpawn.225,132,Aerial,1987.11,1987,1987-05-04T00:00:00,950,1.98705E+11,1987.015,0,1.189,,7.7,40% ebb,0,,Entrance to Iliamna Bay,G,Generalized,Kamishak,Cottonwood Bay Subdistrict,24983,Cottonwood Bay,Area 9,4; Cottonwood/Iliamna,,2000,Schroeder,1.7,"Clear, calm",Heavy spawn,0,,0,,0,,0,"LINESTRING (-153.5758715063564 59.641376549759926, -153.57179087345747 59.6385431319972, -153.57050838883205 59.63724440196872, -153.5692259042067 59.63559139991095, -153.5685263671383 59.633820235632484, -153.56771024055848 59.63151758187769, -153.56654434544453 59.62927381808487, -153.56502868179632 59.62791567742817, -153.56397937619374 59.62555356237726)"
RN_KameshakSpawn.226,133,Aerial,1987.11,1987,1987-05-04T00:00:00,950,1.98705E+11,1987.016,0,0.894,,7.7,40% ebb,0,,South side of Ursus Cove,G,Generalized,Kamishak,Ursus Cove Subdistrict,24980,Ursus Cove,Area 8,5; Ursus Cove,,2000,Schroeder,1.7,"Clear, calm",Heavy spawn,0,,0,,0,,0,"LINESTRING (-153.72352758850613 59.493155022578456, -153.722264535466 59.49139938011793, -153.72091727888983 59.49037164445916, -153.7197384293857 59.489857764857184, -153.71847537634554 59.4891297553193, -153.71712811976937 59.48827325334346, -153.7156966596572 59.48771651536783, -153.7146862172251 59.48733107598865, -153.71359157125693 59.48668866721223, -153.71308635004092 59.48548947134968, -153.71342316418492 59.484889857393085, -153.71375997832894 59.48424740201251, -153.71409679247301 59.48334794387511, -153.714012588937 59.482319962282425, -153.713928385401 59.48223429573242)"
RN_KameshakSpawn.227,134,Aerial,1987.12,1987,1987-05-05T00:00:00,1410,1.98705E+11,1987.017,0,0.578,,3.3,,0,,Entrance to Iliamna Bay,G,Generalized,Kamishak,Cottonwood Bay Subdistrict,24983,Cottonwood Bay,Area 9,4; Cottonwood/Iliamna,Cessna 185,NA,Schroeder,1.8,"1/2 overcast, calm","Heavy spawn, repeat spawning from several days.",0,,0,,0,,0,"LINESTRING (-153.57078496506185 59.6384939385968, -153.56897523675715 59.63616143246682, -153.56848167449223 59.63491180870486, -153.5679881122273 59.63382876368515, -153.56765907071735 59.632745683602415, -153.56749454996236 59.63182920383764, -153.56749454996236 59.63082937909812, -153.56782359147235 59.630412776638515)"
RN_KameshakSpawn.228,135,Aerial,1987.12,1987,1987-05-05T00:00:00,1410,1.98705E+11,1987.018,0,2.037,,3.3,,0,,Ursus Head,G,Generalized,Kamishak,,24935,Northeast Outer,Area 9,4; Cottonwood/Iliamna,Cessna 185,NA,Schroeder,1.8,"1/2 overcast, calm","Heavy spawn, repeat spawning from several days.",0,,0,,0,,0,"LINESTRING (-153.58246593866497 59.555256284632264, -153.57522702544614 59.565108793488626, -153.57078496506185 59.57445765139006, -153.56881071600213 59.577628993297154, -153.56321701033306 59.58288608354601)"
RN_KameshakSpawn.229,136,Aerial,1987.12,1987,1987-05-05T00:00:00,1410,1.98705E+11,1987.019,0,1.054,,3.3,,0,,Inner south side of Ursus Cove,G,Generalized,Kamishak,Ursus Cove Subdistrict,24980,Ursus Cove,Area 8,5; Ursus Cove,Cessna 185,NA,Schroeder,1.8,"1/2 overcast, calm","Heavy spawn, repeat spawning from several days.",0,,0,,0,,0,"LINESTRING (-153.7365807558864 59.50682843976414, -153.73323892805104 59.50552171790447, -153.73143948229352 59.50343085730184, -153.73015416389526 59.50147055741389, -153.72886884549706 59.500425017417385, -153.72758352709883 59.49807243358234, -153.72552701766162 59.49715749542832, -153.72269931718552 59.496242532386994, -153.7224422535059 59.494281813492144)"
RN_KameshakSpawn.230,137,Aerial,1987.12,1987,1987-05-05T00:00:00,1410,1.98705E+11,1987.02,0,0.903,,3.3,,0,,Outer south side of Ursus Cove,G,Generalized,Kamishak,Ursus Cove Subdistrict,24980,Ursus Cove,Area 8,5; Ursus Cove,Cessna 185,NA,Schroeder,1.8,"1/2 overcast, calm","Heavy spawn, repeat spawning from several days.",0,,0,,0,,0,"LINESTRING (-153.70933200584395 59.4775456965345, -153.70470485961033 59.471790733815666, -153.7008489044156 59.46524980927471)"
RN_KameshakSpawn.231,138,Aerial,1987.12,1987,1987-05-05T00:00:00,1410,1.98705E+11,1987.021,0,2.638,,3.3,,0,,Fortification Bluff,G,Generalized,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 7,6; Fortification Bluff,Cessna 185,NA,Schroeder,1.8,"1/2 overcast, calm","Heavy spawn, repeat spawning from several days.",0,,0,,0,,0,"LINESTRING (-153.8359358680696 59.41767218429991, -153.82544766994005 59.417357744504585, -153.8124916604859 59.418091432802406, -153.80282606613122 59.419558761540145, -153.79583393404482 59.42113082866511, -153.78945875478962 59.4228076195298, -153.78102706609718 59.425008281069765, -153.77691404722287 59.42647530901006, -153.7721840755174 59.42836139404338, -153.76663150003702 59.4293043970116)"
RN_KameshakSpawn.232,139,Aerial,1987.13,1987,1987-05-07T00:00:00,0,1987050700,1987.022,0,2.693,,0,,0,,Outer south side of Ursus Cove,G,Generalized,Kamishak,Ursus Cove Subdistrict,24980,Ursus Cove,Area 8,5; Ursus Cove,Cessna 185,NA,Schroeder,2.1,Clear,Light spawn,0,,0,,0,,0,"LINESTRING (-153.72792885540952 59.49866665083494, -153.72342814517384 59.496103612972746, -153.72054769062296 59.4933572842514, -153.71856737811933 59.491434720741445, -153.71316652583647 59.486398914659304, -153.71082615651395 59.483651793670205, -153.7088458440102 59.48017178515296, -153.70704555991597 59.476874603060025, -153.70596538945938 59.473668699721834, -153.7029049064991 59.468447003677724, -153.70110462240487 59.4651486731539, -153.7014646792237 59.46285797578441)"
RN_KameshakSpawn.233,140,Aerial,1987.13,1987,1987-05-07T00:00:00,0,1987050700,1987.023,0,0.775,,0,,0,,Btw South and Ursus Head,G,Generalized,Kamishak,,24935,Northeast Outer,Area 9,4; Cottonwood/Iliamna,Cessna 185,NA,Schroeder,2.1,Clear,Light spawn,0,,0,,0,,0,"LINESTRING (-153.57058092565205 59.57486693502725, -153.56589766103713 59.578894367487976, -153.56227458929737 59.581850565515595, -153.55959666670717 59.584566841996725)"
RN_KameshakSpawn.234,141,Aerial,1987.14,1987,1987-05-07T00:00:00,945,1.98705E+11,1987.024,0,1.173,,9.2,,0,,Douglas River Reef,G,Generalized,Kamishak,Kamishak River Subdistrict,24945,Kamishak River,Area 5,9; Kamishak,Cessna 185,NA,Schroeder,2,"Clear, calm",Light spawn,0,,0,,0,,0,"LINESTRING (-153.91094978617025 59.109492888917906, -153.87914209671817 59.105062026344356)"
RN_KameshakSpawn.235,142,Aerial,1987.15,1987,1987-05-12T00:00:00,0,1987051200,1987.025,0,0.62,,0,,0,,Fortification Bluff,G,Generalized,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 7,6; Fortification Bluff,Cessna 185,NA,Schroeder,1.9,"Strong SW wind, clear","Light spawn, no time noted",0,,0,,0,,0,"LINESTRING (-153.80123961367485 59.419184536633466, -153.78566353191914 59.42335326408429)"
RN_KameshakSpawn.236,143,Aerial,1987.15,1987,1987-05-12T00:00:00,0,1987051200,1987.026,0,0.749,,0,,0,,Fortification Bluff,G,Generalized,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 7,6; Fortification Bluff,Cessna 185,NA,Schroeder,1.9,"Strong SW wind, clear","Light spawn, no time noted",0,,0,,0,,0,"LINESTRING (-153.84882930590936 59.41912385786778, -153.84176964295534 59.41752475436108, -153.83179646830607 59.417067853725264, -153.8283226659001 59.4172963048165)"
RN_KameshakSpawn.237,144,Aerial,1987.16,1987,1987-05-14T00:00:00,1000,1.98705E+11,1987.027,0,0.758,,-3.6,,0,,NE of Kirschner Falls,G,Generalized,Kamishak,Bruin Bay Subdistrict,24975,Kirschner Lake,Area 7,6; Fortification Bluff,Beaver,NA,Schroeder,2.2,"Overcast, NW 20",Medium spawn,0,,0,,0,,0,"LINESTRING (-153.89721774010312 59.41794540600685, -153.89498032006063 59.41813545914893, -153.89320902919363 59.418182972267175, -153.89125128665643 59.41789789255406, -153.88938676995434 59.41766032428661, -153.88770870492246 59.41766032428661, -153.88686967240653 59.41813545914893, -153.88565773655017 59.41865809977013, -153.88360676817786 59.41975086763734, -153.88108967063002 59.420511033106514, -153.87969128310345 59.420843600113784, -153.8782928955769 59.421176163842915)"
RN_KameshakSpawn.238,145,Aerial,1987.19,1987,1987-05-24T00:00:00,1735,1.98705E+11,1987.028,0,0.778,,5.3,,0,,Inside Bruin Bay,G,Generalized,Kamishak,Bruin Bay Subdistrict,24970,Bruin Bay,Area 6,7; Bruin/Amakdedori,Cessna 185,NA,Schroeder,2.1,"3/4 overcast, calm",Light spawn,0,,0,,0,,0,"LINESTRING (-154.00112494692542 59.36577002617098, -154.00208932357674 59.364231668111955, -154.00450026520514 59.36195476974066, -154.0059468301821 59.36084703401882, -154.0078755834848 59.36004698009834, -154.01064816635738 59.35912381744117, -154.0142645787999 59.35820062958555, -154.01559059669546 59.35807753596757)"
RN_KameshakSpawn.239,146,Aerial,1987.19,1987,1987-05-24T00:00:00,1735,1.98705E+11,1987.029,0,0.697,,5.3,,0,,Douglas River Reef,G,Generalized,Kamishak,Kamishak River Subdistrict,24945,Kamishak River,Area 5,9; Kamishak,Cessna 185,NA,Schroeder,2.1,"3/4 overcast, calm",Light spawn,0,,0,,0,,0,"LINESTRING (-153.90467818073517 59.10082133121749, -153.886386655617 59.10442494115429)"
RN_KameshakSpawn.240,147,Aerial,1988.03,1988,1988-04-22T00:00:00,1630,1.98804E+11,1988.001,0,0.481,,4.8,,0,0,Btw Amakdedori and Chenik Head,G,Generalized,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,,NA,Schroeder,1,,,0,,0,,0,,0,"LINESTRING (-154.13713274633642 59.24367930129746, -154.1338749839805 59.24367930129746, -154.13131531355805 59.24391771710424, -154.12735945926875 59.244990567531616, -154.12456709153514 59.24582498333146)"
RN_KameshakSpawn.241,148,Aerial,1988.03,1988,1988-04-22T00:00:00,1630,1.98804E+11,1988.002,0,0.835,,4.8,,0,0,Btw Amakdedori and Chenik Head,G,Generalized,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,,NA,Schroeder,1,,,0,,0,,0,,0,"LINESTRING (-154.13410768129168 59.223884956525, -154.13247880011372 59.224481340116846, -154.12712676195764 59.22698603697934, -154.124334394224 59.229013513586494, -154.12177472380154 59.231994877190246, -154.12107663186816 59.23354508293221)"
RN_KameshakSpawn.242,149,Aerial,1988.04,1988,1988-04-22T00:00:00,1845,1.98804E+11,1988.003,0,2.313,,8.8,,0,0-3,Northern Chenik Head,G,Generalized,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,,NA,Schroeder,0,"High overcast, calm",2-3 miles split between events 1988.003 & 1988.004.,0,,0,,0,,0,"LINESTRING (-154.13590894776232 59.21602930148547, -154.13379900697973 59.21698379933648, -154.1313167237061 59.2178746398308, -154.12821386961411 59.21838368106584, -154.1249869013584 59.21832005132811, -154.12163581893904 59.217811009140725, -154.11878119317439 59.21672926919529, -154.11629890990073 59.214438412208764, -154.11557968423432 59.211303734686396, -154.11580245324606 59.20921977308252, -154.1167953665555 59.20686475916443, -154.11766416570126 59.20470054860274, -154.1186570790107 59.20259985965481, -154.11989822064749 59.20075369261717, -154.12163581893904 59.19846175972374, -154.12411810221266 59.19661536820656, -154.12759329879572 59.195341936390506)"
RN_KameshakSpawn.243,150,Aerial,1988.04,1988,1988-04-22T00:00:00,1845,1.98804E+11,1988.004,0,1.151,,8.8,,0,0,Inside Amakdedulia Cove,G,Generalized,Kamishak,Paint River Subdistrict,24952,Paint River,Area 5,8; Chenik/Nordyke,,NA,Schroeder,0,"High overcast, calm",2-3 miles split between events 1988.003 & 1988.004.,0,,0,,0,,0,"LINESTRING (-154.16964094976058 59.18172140021338, -154.16693748868246 59.18043924450563, -154.16519989039097 59.17980223200421, -154.16271760711737 59.17922891056708, -154.1598629813527 59.178910394487865, -154.15762892640643 59.17846446697333, -154.15316081651395 59.17795482837998, -154.1501820765856 59.1778911230197, -154.14695510832993 59.1778911230197, -154.14459693921998 59.177763711941715, -154.1409976284732 59.17795482837998, -154.13938414434537 59.17833705803981)"
RN_KameshakSpawn.244,151,Aerial,1988.05,1988,1988-04-23T00:00:00,1230,1.98804E+11,1988.005,0,4.839,,5.5,,0,0-3,N of & wraps Chenik Head,E,Estimated,Kamishak,Chenik Subdistrict,24955,Chenik River,Area 5,8; Chenik/Nordyke,,2000,Schroeder,0,"Clear, calm","Heavy spawn, 5-6 mi split btw events 1988.5 & 1988.6",0,,0,,0,,0,"LINESTRING (-154.1349104886023 59.23441425282686, -154.1402760603253 59.23113587571446, -154.1395069631559 59.230064609186265, -154.13793596858235 59.22933266854353, -154.13550806787785 59.228966692312426, -154.13322298486185 59.22889349659342, -154.13122353722278 59.22874710468265, -154.1292240895838 59.22940586331696, -154.1283671834528 59.23035738103081, -154.12748123544736 59.23155890988358, -154.12636773581377 59.23218714793332, -154.12465392355176 59.232772652540795, -154.12236884053576 59.232919027116836, -154.12008375751972 59.23299221416849, -154.1180843098807 59.23269946501642, -154.1165133153072 59.232260336560806, -154.1160848622417 59.23160163324043, -154.1160848622417 59.2307965340699, -154.11779867450372 59.2296986408348, -154.11922685138873 59.22867390849086, -154.11908403370023 59.22750274798916, -154.11765585681522 59.226477949454484, -154.1162276799302 59.22596553860345, -154.1150851384222 59.22545312002984, -154.11494232073366 59.224647875239796, -154.11565640917618 59.223842611379276, -154.1173702214382 59.223183744944876, -154.1192268513887 59.22274449356273, -154.12122629902774 59.22223202644553, -154.12308292897828 59.22120706904161, -154.1242254704863 59.220328509535605, -154.12393983510927 59.21879097578431, -154.12351138204374 59.2173998139213, -154.12336856435525 59.216447933543975, -154.12251165822425 59.2154228018066, -154.12108348133924 59.21417795744563, -154.11936966907723 59.2127866068942, -154.1173702214382 59.21190782985589, -154.11637049761873 59.21124873217962, -154.1160848622417 59.210296679659024, -154.1157992268647 59.20949107594706, -154.1162276799302 59.208612213777805, -154.1172274037497 59.20787981129457, -154.1185127629462 59.20707415035345, -154.12051221058522 59.20634171476168, -154.12222602284726 59.20553601740061, -154.12294011128975 59.20473030096201, -154.12379701742077 59.20267930030357, -154.12451110586326 59.20150724442626, -154.12508237661729 59.19974908492462, -154.12522519430576 59.19835714423904, -154.12565364737125 59.19696514662828, -154.1272246419448 59.19513348409398, -154.12908127189533 59.19418098062513, -154.1309379018458 59.19396116834753, -154.1336514379273 59.19366808310292, -154.13607933863184 59.1935215395344, -154.13836442164788 59.19396116834753)"
